WaferNo,BatchNo,TestDate,ChipID,Model,PFcode,MfgStep,Ith,Vf,Pwr,PwrEOL,SlopeEff,RollingFactor,Vkink,IforVkink,DiffR,Iop2,Pop2,Vop2,ModeECLwave
18641280,7255000,09/02/16,EM110,G3188-001-108,0:08,1,36.3,1.320,40.6,49.4,0.243,18.26%,0.000,0.0,1.924,0.0,0.00,0.000,1552.5
18641280,7255000,09/08/16,EM110,G3188-001-108,0:08,1,36.0,1.320,41.2,50.7,0.247,16.62%,0.000,0.0,1.920,0.0,0.00,0.000,1554.0
18641280,7255000,09/02/16,EM112,G3188-001-108,0:08:04,1,39.1,1.321,36.6,42.6,0.220,23.94%,0.000,0.0,1.927,0.0,0.00,0.000,1540.4
18641280,7255000,09/08/16,EM112,G3188-001-108,0:08,1,36.7,1.320,39.8,48.3,0.239,18.68%,0.000,0.0,1.922,0.0,0.00,0.000,1551.0
18641280,7255000,09/02/16,EM113,G3188-001-108,0,1,35.7,1.310,41.3,50.5,0.246,17.37%,0.000,0.0,1.893,0.0,0.00,0.000,1559.8
18641280,7255000,09/02/16,EM114,G3188-001-108,0:08,1,37.0,1.310,41.6,51.6,0.252,16.10%,0.000,0.0,1.889,0.0,0.00,0.000,1549.4
18641280,7255000,09/02/16,EM115,G3188-001-108,0:08,1,36.0,1.302,40.5,48.9,0.242,18.89%,0.000,0.0,1.855,0.0,0.00,0.000,1549.0
18641280,7255000,09/02/16,EM116,G3188-001-108,0:08,1,36.3,1.305,41.4,51.1,0.249,16.53%,0.000,0.0,1.869,0.0,0.00,0.000,1551.4
18641280,7255000,09/08/16,EM116,G3188-001-108,0,1,35.6,1.306,41.4,50.9,0.247,16.72%,0.000,0.0,1.871,0.0,0.00,0.000,1557.5
18641280,7255000,09/02/16,EM117,G3188-001-108,0,1,35.3,1.309,41.4,50.6,0.246,17.35%,0.000,0.0,1.886,0.0,0.00,0.000,1558.4
18641280,7255000,09/02/16,EM118,G3188-001-108,0,1,35.2,1.293,42.5,52.7,0.254,15.68%,0.000,0.0,1.821,0.0,0.00,0.000,1557.5
18641280,7255000,09/02/16,EM119,G3188-001-108,0,1,34.3,1.291,43.0,53.5,0.256,15.27%,0.000,0.0,1.819,0.0,0.00,0.000,1561.5
18641280,7255000,09/02/16,EM120,G3188-001-108,0,1,34.5,1.303,42.0,52.2,0.252,15.17%,0.000,0.0,1.877,0.0,0.00,0.000,1564.3
18641280,7255000,09/02/16,EM121,G3188-001-108,0,1,35.8,1.302,41.4,51.7,0.252,14.62%,0.000,0.0,1.861,0.0,0.00,0.000,1559.2
18641280,7255000,09/02/16,EM122,G3188-001-108,0,1,36.1,1.300,41.7,52.1,0.253,14.37%,0.000,0.0,1.853,0.0,0.00,0.000,1569.4
18641280,7255000,09/02/16,EM123,G3188-001-108,0,1,35.5,1.301,42.3,52.5,0.255,15.19%,0.000,0.0,1.859,0.0,0.00,0.000,1561.4
18641280,7255000,09/02/16,EM124,G3188-001-108,0,1,36.3,1.311,41.8,51.5,0.252,16.03%,0.000,0.0,1.903,0.0,0.00,0.000,1563.6
18641280,7255000,09/05/16,EM125,G3188-001-108,0,1,34.4,1.291,41.6,50.5,0.246,18.51%,0.000,0.0,1.821,0.0,0.00,0.000,1557.4
18641280,7255000,09/02/16,EM126,G3188-001-108,0,1,36.4,1.322,41.4,50.9,0.250,16.60%,0.000,0.0,1.942,0.0,0.00,0.000,1567.6
18641280,7255000,09/03/16,EM129,G3188-001-108,0,1,32.6,1.301,50.4,63.3,0.297,13.77%,0.000,0.0,1.888,0.0,0.00,0.000,1556.2
18641280,7255000,09/03/16,EM131,G3188-001-108,0,1,32.7,1.299,49.7,62.9,0.295,13.04%,0.000,0.0,1.877,0.0,0.00,0.000,1558.2
18641280,7255000,09/02/16,EN615,G3188-001-108,0,1,37.9,1.297,39.8,49.2,0.243,16.10%,0.000,0.0,1.832,0.0,0.00,0.000,1558.7
18641280,7255000,09/02/16,EN619,G3188-001-108,0,1,36.8,1.302,41.2,51.3,0.252,14.85%,0.000,0.0,1.864,0.0,0.00,0.000,1557.4
18641280,7255000,09/02/16,EN620,G3188-001-108,0,1,34.7,1.280,43.4,54.2,0.259,14.77%,0.000,0.0,1.784,0.0,0.00,0.000,1560.2
18641280,7255000,09/02/16,EN623,G3188-001-108,0,1,36.2,1.301,42.1,52.6,0.256,14.84%,0.000,0.0,1.862,0.0,0.00,0.000,1560.9
18641280,7255000,09/02/16,EN624,G3188-001-108,0,1,34.8,1.305,42.8,53.4,0.258,14.68%,0.000,0.0,1.882,0.0,0.00,0.000,1563.0
18641280,7255000,09/02/16,EN625,G3188-001-108,0,1,33.9,1.295,49.4,63.3,0.298,11.42%,0.000,0.0,1.843,0.0,0.00,0.000,1557.1
18641280,7255000,09/02/16,EN626,G3188-001-108,0,1,35.4,1.302,48.3,61.7,0.293,12.01%,0.000,0.0,1.862,0.0,0.00,0.000,1555.2
18641280,7255000,09/02/16,EN627,G3188-001-108,0:08,1,38.9,1.325,38.2,46.5,0.234,18.02%,0.000,0.0,1.942,0.0,0.00,0.000,1553.8
18641280,7255000,09/08/16,EN627,G3188-001-108,0:08,1,38.9,1.303,40.3,49.8,0.246,16.32%,0.000,0.0,1.852,0.0,0.00,0.000,1549.2
18641280,7255000,09/02/16,EN631,G3188-001-108,0,1,37.3,1.321,39.8,49.3,0.243,15.76%,0.000,0.0,1.929,0.0,0.00,0.000,1559.7
18641280,7255000,09/02/16,EN632,G3188-001-108,0,1,37.5,1.322,40.8,50.7,0.249,15.19%,0.000,0.0,1.929,0.0,0.00,0.000,1557.2
18641280,7255000,09/02/16,EN633,G3188-001-108,0,1,36.5,1.323,41.3,51.2,0.251,15.63%,0.000,0.0,1.939,0.0,0.00,0.000,1559.1
18641280,7255000,09/02/16,EN635,G3188-001-108,0:08,1,36.8,1.312,46.8,59.6,0.286,12.53%,0.000,0.0,1.887,0.0,0.00,0.000,1553.0
18641280,7255000,09/08/16,EN635,G3188-001-108,0,1,37.2,1.313,40.1,49.2,0.242,17.20%,0.000,0.0,1.895,0.0,0.00,0.000,1556.9
18641280,7255000,09/02/16,EN636,G3188-001-108,0:08,1,36.6,1.304,46.9,59.9,0.289,12.27%,0.000,0.0,1.848,0.0,0.00,0.000,1551.6
18641280,7255000,09/08/16,EN636,G3188-001-108,0:08,1,38.3,1.307,39.9,49.2,0.243,16.56%,0.000,0.0,1.867,0.0,0.00,0.000,1552.1
18641280,7255000,09/02/16,EN637,G3188-001-108,0:08,1,35.7,1.307,47.6,60.8,0.291,12.24%,0.000,0.0,1.869,0.0,0.00,0.000,1552.7
18641280,7255000,09/08/16,EN637,G3188-001-108,0:08,1,38.4,1.312,40.5,50.2,0.248,16.25%,0.000,0.0,1.887,0.0,0.00,0.000,1550.4
18641280,7255000,09/02/16,EN638,G3188-001-108,0,1,36.0,1.313,46.2,58.9,0.282,12.52%,0.000,0.0,1.900,0.0,0.00,0.000,1565.1
18641280,7255000,09/02/16,EN639,G3188-001-108,0,1,37.3,1.309,46.4,59.0,0.286,12.60%,0.000,0.0,1.872,0.0,0.00,0.000,1557.3
18641280,7255000,09/02/16,EN640,G3188-001-108,0,1,35.7,1.302,46.1,59.0,0.281,11.94%,0.000,0.0,1.857,0.0,0.00,0.000,1561.9
18641280,7255000,09/02/16,EN641,G3188-001-108,0,1,35.9,1.281,47.7,61.5,0.292,11.10%,0.000,0.0,1.775,0.0,0.00,0.000,1559.3
18641280,7255000,09/02/16,EN643,G3188-001-108,0,1,34.7,1.284,47.1,60.4,0.285,11.40%,0.000,0.0,1.802,0.0,0.00,0.000,1563.7
18641280,7255000,09/02/16,EN644,G3188-001-108,0,1,35.5,1.274,46.2,59.7,0.283,10.61%,0.000,0.0,1.755,0.0,0.00,0.000,1564.6
18641280,7255000,09/02/16,EN647,G3188-001-108,0,1,36.3,1.270,46.2,60.0,0.285,10.19%,0.000,0.0,1.740,0.0,0.00,0.000,1568.4
18641280,7255000,09/02/16,EN648,G3188-001-108,0,1,36.2,1.266,46.9,61.1,0.289,9.99%,0.000,0.0,1.732,0.0,0.00,0.000,1566.2
18641280,7255000,09/02/16,EN649,G3188-001-108,0,1,39.9,1.264,45.1,59.1,0.286,9.47%,0.000,0.0,1.717,0.0,0.00,0.000,1563.5
18641280,7255000,09/02/16,EN650,G3188-001-108,0,1,40.0,1.259,44.3,57.8,0.280,9.83%,0.000,0.0,1.696,0.0,0.00,0.000,1561.1
18641280,7255000,09/02/16,EN652,G3188-001-108,0,1,39.9,1.257,46.5,61.1,0.296,9.33%,0.000,0.0,1.693,0.0,0.00,0.000,1564.1
18641280,7255000,09/02/16,EN653,G3188-001-108,0,1,41.2,1.255,44.6,58.7,0.285,9.18%,0.000,0.0,1.689,0.0,0.00,0.000,1566.8
18641280,7255000,09/05/16,EN656,G3188-001-108,0:05,1,46.2,1.256,38.0,49.2,0.249,12.33%,0.000,0.0,1.692,0.0,0.00,0.000,1565.6
18641280,7255000,09/08/16,EN656,G3188-001-108,0:05,1,45.5,1.254,41.5,54.9,0.276,9.70%,0.000,0.0,1.678,0.0,0.00,0.000,1568.7
18641280,7255000,09/05/16,ET646,G3188-001-108,0,1,31.9,1.352,49.2,63.4,0.296,10.37%,0.000,0.0,2.090,0.0,0.00,0.000,1576.6
18641280,7255000,09/03/16,EU088,G3188-001-108,0,1,34.5,1.261,50.3,66.2,0.309,7.89%,0.000,0.0,1.725,0.0,0.00,0.000,1560.3
18641280,7255000,09/03/16,EU090,G3188-001-108,0:5:4:4,1,46.1,1.287,31.9,40.6,0.209,13.87%,0.000,0.0,1.780,0.0,0.00,0.000,1566.4
18641280,7255000,09/03/16,EU090,G3188-001-108,0,1,34.8,1.289,45.9,59.2,0.282,10.18%,0.000,0.0,1.825,0.0,0.00,0.000,1571.1
18641280,7255000,09/02/16,EU091,G3188-001-108,0,1,35.3,1.283,46.0,59.3,0.283,10.28%,0.000,0.0,1.801,0.0,0.00,0.000,1573.6
18641280,7255000,09/02/16,EU093,G3188-001-108,0,1,35.2,1.270,45.7,58.9,0.280,10.61%,0.000,0.0,1.754,0.0,0.00,0.000,1575.2
18641280,7255000,09/02/16,EU094,G3188-001-108,0,1,35.6,1.270,45.7,59.3,0.283,9.65%,0.000,0.0,1.752,0.0,0.00,0.000,1572.2
18641280,7255000,09/02/16,EU095,G3188-001-108,0,1,36.5,1.267,44.2,57.5,0.274,9.76%,0.000,0.0,1.742,0.0,0.00,0.000,1575.4
18641280,7255000,09/02/16,EU096,G3188-001-108,0,1,35.3,1.253,45.3,58.9,0.279,9.60%,0.000,0.0,1.690,0.0,0.00,0.000,1576.3
18641280,7255000,09/02/16,EU098,G3188-001-108,0,1,36.0,1.264,45.0,58.4,0.278,9.81%,0.000,0.0,1.732,0.0,0.00,0.000,1576.7
18641280,7255000,09/02/16,EU099,G3188-001-108,0,1,35.2,1.255,45.5,59.2,0.280,9.60%,0.000,0.0,1.695,0.0,0.00,0.000,1575.8
18641280,7255000,09/02/16,EU100,G3188-001-108,0,1,34.9,1.259,46.3,60.1,0.285,9.62%,0.000,0.0,1.711,0.0,0.00,0.000,1573.1
18641280,7255000,09/03/16,EU101,G3188-001-108,0,1,33.5,1.233,49.3,65.1,0.303,7.67%,0.000,0.0,1.618,0.0,0.00,0.000,1568.6
18641280,7255000,09/03/16,EU102,G3188-001-108,0,1,34.1,1.240,48.2,63.3,0.295,8.12%,0.000,0.0,1.638,0.0,0.00,0.000,1572.3
18641280,7255000,09/03/16,EU103,G3188-001-108,0,1,34.0,1.252,50.1,65.9,0.303,6.61%,0.000,0.0,1.678,0.0,0.00,0.000,1565.0
18641280,7255000,09/03/16,EU104,G3188-001-108,0,1,34.3,1.253,49.3,64.7,0.302,8.41%,0.000,0.0,1.685,0.0,0.00,0.000,1566.4
18641280,7255000,09/03/16,EU105,G3188-001-108,0,1,37.0,1.273,43.6,56.1,0.270,10.91%,0.000,0.0,1.750,0.0,0.00,0.000,1567.7
18641280,7255000,09/03/16,EU106,G3188-001-108,0,1,35.9,1.285,43.0,54.7,0.263,12.31%,0.000,0.0,1.800,0.0,0.00,0.000,1568.3
18641280,7255000,09/03/16,EU107,G3188-001-108,0:5:4:4,1,46.3,1.289,32.0,40.7,0.211,13.65%,0.000,0.0,1.782,0.0,0.00,0.000,1564.6
18641280,7255000,09/03/16,EU108,G3188-001-108,0,1,37.0,1.292,43.1,54.8,0.266,12.54%,0.000,0.0,1.814,0.0,0.00,0.000,1564.0
18641280,7255000,09/03/16,EU109,G3188-001-108,0,1,35.8,1.272,43.8,56.0,0.267,12.05%,0.000,0.0,1.740,0.0,0.00,0.000,1564.8
18641280,7255000,09/03/16,EU110,G3188-001-108,0,1,35.0,1.266,44.1,56.3,0.268,11.90%,0.000,0.0,1.722,0.0,0.00,0.000,1564.0
18641280,7255000,09/03/16,EU111,G3188-001-108,0,1,33.3,1.273,45.0,57.2,0.270,12.11%,0.000,0.0,1.761,0.0,0.00,0.000,1564.7
18641280,7255000,09/03/16,EU112,G3188-001-108,0,1,33.3,1.281,43.4,54.9,0.258,13.10%,0.000,0.0,1.791,0.0,0.00,0.000,1569.2
18641280,7255000,09/03/16,EU113,G3188-001-108,0,1,34.5,1.287,49.0,63.5,0.298,10.33%,0.000,0.0,1.808,0.0,0.00,0.000,1562.0
18641280,7255000,09/03/16,EU114,G3188-001-108,0,1,32.8,1.274,48.3,62.4,0.291,10.12%,0.000,0.0,1.760,0.0,0.00,0.000,1563.3
18641280,7255000,09/03/16,EU116,G3188-001-108,0,1,36.8,1.298,41.9,52.8,0.257,13.53%,0.000,0.0,1.851,0.0,0.00,0.000,1568.6
18641280,7255000,09/03/16,EU117,G3188-001-108,0,1,35.7,1.295,43.5,54.9,0.265,13.44%,0.000,0.0,1.846,0.0,0.00,0.000,1567.8
18641280,7255000,09/03/16,EU118,G3188-001-108,0,1,35.2,1.298,44.1,55.7,0.268,12.98%,0.000,0.0,1.856,0.0,0.00,0.000,1562.4
18641280,7255000,09/03/16,EU119,G3188-001-108,0,1,35.2,1.301,44.2,55.8,0.268,13.38%,0.000,0.0,1.867,0.0,0.00,0.000,1567.7
18641280,7255000,09/03/16,EU121,G3188-001-108,0,1,33.8,1.294,44.4,55.9,0.267,13.44%,0.000,0.0,1.847,0.0,0.00,0.000,1563.9
18641280,7255000,09/02/16,EV617,G3188-001-108,0,1,36.9,1.302,44.0,55.9,0.272,12.71%,0.000,0.0,1.874,0.0,0.00,0.000,1567.3
18641280,7255000,09/02/16,EV619,G3188-001-108,0,1,34.6,1.304,45.2,57.4,0.274,12.48%,0.000,0.0,1.877,0.0,0.00,0.000,1570.5
18641280,7255000,09/02/16,EV620,G3188-001-108,0,1,33.5,1.258,45.4,57.8,0.273,12.02%,0.000,0.0,1.712,0.0,0.00,0.000,1567.4
18641280,7255000,09/02/16,EV622,G3188-001-108,0,1,35.2,1.295,44.8,56.9,0.273,12.13%,0.000,0.0,1.840,0.0,0.00,0.000,1569.9
18641280,7255000,09/02/16,EV624,G3188-001-108,0,1,33.7,1.299,44.8,56.8,0.270,12.37%,0.000,0.0,1.865,0.0,0.00,0.000,1570.2
18641280,7255000,09/02/16,EV625,G3188-001-108,0,1,33.8,1.291,45.8,58.4,0.278,11.80%,0.000,0.0,1.830,0.0,0.00,0.000,1567.6
18641280,7255000,09/02/16,EV626,G3188-001-108,0,1,33.5,1.269,44.7,56.8,0.267,12.60%,0.000,0.0,1.749,0.0,0.00,0.000,1566.9
18641280,7255000,09/02/16,EV627,G3188-001-108,0,1,33.3,1.264,45.2,57.6,0.271,12.11%,0.000,0.0,1.730,0.0,0.00,0.000,1567.4
18641280,7255000,09/02/16,EV628,G3188-001-108,0,1,33.0,1.282,45.6,57.7,0.273,13.00%,0.000,0.0,1.809,0.0,0.00,0.000,1566.2
18641280,7255000,09/02/16,EV630,G3188-001-108,0,1,38.2,1.275,42.4,55.1,0.265,10.46%,0.000,0.0,1.750,0.0,0.00,0.000,1561.4
18641280,7255000,09/02/16,EV632,G3188-001-108,0,1,34.4,1.300,44.3,55.7,0.267,13.82%,0.000,0.0,1.864,0.0,0.00,0.000,1569.3
18641280,7255000,09/02/16,EV633,G3188-001-108,0,1,40.9,1.310,36.4,44.5,0.228,17.93%,0.000,0.0,1.890,0.0,0.00,0.000,1564.8
18641280,7255000,09/02/16,EV634,G3188-001-108,0,1,33.9,1.304,45.3,57.0,0.273,13.42%,0.000,0.0,1.884,0.0,0.00,0.000,1570.0
18641280,7255000,09/02/16,EV635,G3188-001-108,0,1,31.3,1.261,46.0,58.5,0.271,11.98%,0.000,0.0,1.719,0.0,0.00,0.000,1571.1
18641280,7255000,09/02/16,EV636,G3188-001-108,0,1,31.6,1.287,45.9,58.2,0.273,12.40%,0.000,0.0,1.820,0.0,0.00,0.000,1573.0
18641280,7255000,09/02/16,EV637,G3188-001-108,0,1,32.5,1.288,45.9,57.8,0.274,13.13%,0.000,0.0,1.815,0.0,0.00,0.000,1569.0
18641280,7255000,09/02/16,EV638,G3188-001-108,0,1,33.0,1.283,45.9,58.6,0.276,11.79%,0.000,0.0,1.802,0.0,0.00,0.000,1573.2
18641280,7255000,09/02/16,EV639,G3188-001-108,0,1,31.9,1.289,45.6,57.6,0.272,13.02%,0.000,0.0,1.825,0.0,0.00,0.000,1573.5
18641280,7255000,09/02/16,EV640,G3188-001-108,0,1,33.1,1.286,47.5,61.2,0.288,10.10%,0.000,0.0,1.810,0.0,0.00,0.000,1568.1
18641280,7255000,09/02/16,EV641,G3188-001-108,0,1,34.1,1.286,44.9,57.3,0.273,11.84%,0.000,0.0,1.810,0.0,0.00,0.000,1576.8
18641280,7255000,09/02/16,EV646,G3188-001-108,0,1,32.4,1.260,47.2,60.5,0.281,10.71%,0.000,0.0,1.727,0.0,0.00,0.000,1570.8
18641280,7255000,09/02/16,EV647,G3188-001-108,0,1,33.2,1.239,45.8,59.4,0.277,9.63%,0.000,0.0,1.639,0.0,0.00,0.000,1574.5
18641280,7255000,09/02/16,EV648,G3188-001-108,0,1,34.5,1.271,46.5,60.3,0.285,9.43%,0.000,0.0,1.762,0.0,0.00,0.000,1575.8
18641280,7255000,09/02/16,EV650,G3188-001-108,0,1,32.9,1.248,50.3,66.2,0.307,8.11%,0.000,0.0,1.680,0.0,0.00,0.000,1569.1
18641280,7255000,09/02/16,EV651,G3188-001-108,0,1,34.3,1.278,47.0,60.6,0.287,10.66%,0.000,0.0,1.780,0.0,0.00,0.000,1575.3
18641280,7255000,09/02/16,EV657,G3188-001-108,0,1,33.1,1.303,46.7,59.6,0.282,11.58%,0.000,0.0,1.882,0.0,0.00,0.000,1575.2
18641280,7255000,09/02/16,EV658,G3188-001-108,0,1,32.4,1.295,46.7,60.2,0.280,10.65%,0.000,0.0,1.854,0.0,0.00,0.000,1571.9
18641280,7255000,09/03/16,EY095,G3188-001-108,0,1,42.5,1.217,43.4,57.7,0.281,8.13%,0.000,0.0,1.532,0.0,0.00,0.000,1565.3
18641280,7255000,09/03/16,EY104,G3188-001-108,0,1,39.8,1.250,43.3,57.4,0.278,7.80%,0.000,0.0,1.655,0.0,0.00,0.000,1569.8
18641280,7255000,09/05/16,FT588,G3188-001-108,0,1,34.3,1.286,48.3,62.0,0.293,11.08%,0.000,0.0,1.821,0.0,0.00,0.000,1563.3
18641280,7255000,09/05/16,FT589,G3188-001-108,0,1,32.8,1.288,48.7,62.4,0.293,11.40%,0.000,0.0,1.836,0.0,0.00,0.000,1565.2
18641280,7255000,09/05/16,FT590,G3188-001-108,0,1,33.6,1.299,47.8,61.0,0.288,11.69%,0.000,0.0,1.869,0.0,0.00,0.000,1565.2
18641280,7255000,09/07/16,FT603,G3188-001-108,0,1,35.8,1.302,47.2,60.7,0.290,11.26%,0.000,0.0,1.872,0.0,0.00,0.000,1563.1
18641280,7255000,09/05/16,FT604,G3188-001-108,0,1,31.1,1.312,50.5,65.5,0.302,9.31%,0.000,0.0,1.932,0.0,0.00,0.000,1566.1
18641280,7255000,09/02/16,FT662,G3188-001-108,0,1,41.9,1.267,38.9,50.1,0.250,11.89%,0.000,0.0,1.726,0.0,0.00,0.000,1570.3
18641280,7255000,09/02/16,FT671,G3188-001-108,0,1,35.4,1.314,45.8,59.3,0.282,9.93%,0.000,0.0,1.929,0.0,0.00,0.000,1575.4
18641280,7255000,09/02/16,FT672,G3188-001-108,0,1,34.9,1.320,46.9,60.4,0.288,10.48%,0.000,0.0,1.955,0.0,0.00,0.000,1574.7
18641280,7255000,09/02/16,FT673,G3188-001-108,0,1,35.6,1.325,46.5,59.8,0.287,10.61%,0.000,0.0,1.971,0.0,0.00,0.000,1572.0
18641280,7255000,09/02/16,FT675,G3188-001-108,0,1,36.8,1.337,45.7,59.0,0.284,10.57%,0.000,0.0,2.017,0.0,0.00,0.000,1570.4
18641280,7255000,09/02/16,FU146,G3188-001-108,0,1,33.2,1.278,47.8,61.4,0.288,10.77%,0.000,0.0,1.791,0.0,0.00,0.000,1567.5
18641280,7255000,09/02/16,FU148,G3188-001-108,0:09:4:4,1,38.2,1.157,30.2,32.1,0.169,33.45%,1.123,183.1,1.549,0.0,0.00,0.000,1560.3
18641280,7255000,09/07/16,FV581,G3188-001-108,0,1,42.0,1.268,42.8,54.7,0.274,13.27%,0.000,0.0,1.732,0.0,0.00,0.000,1560.5
18641280,7255000,09/06/16,FV583,G3188-001-108,0,1,36.8,1.283,46.5,59.9,0.288,11.16%,0.000,0.0,1.801,0.0,0.00,0.000,1563.0
18641280,7255000,09/06/16,FV584,G3188-001-108,0,1,35.4,1.283,47.2,60.7,0.289,11.02%,0.000,0.0,1.797,0.0,0.00,0.000,1563.9
18641280,7255000,09/06/16,FV585,G3188-001-108,0,1,38.4,1.280,44.0,56.7,0.276,11.65%,0.000,0.0,1.779,0.0,0.00,0.000,1562.1
18641280,7255000,09/06/16,FV586,G3188-001-108,0,1,36.6,1.280,46.3,58.9,0.284,12.58%,0.000,0.0,1.788,0.0,0.00,0.000,1561.8
18641280,7255000,09/01/16,FV588,G3188-001-108,0,1,33.0,1.291,48.7,61.9,0.291,12.09%,0.000,0.0,1.833,0.0,0.00,0.000,1565.5
18641280,7255000,09/01/16,FV589,G3188-001-108,0,1,32.7,1.294,48.6,62.0,0.292,12.04%,0.000,0.0,1.847,0.0,0.00,0.000,1565.3
18641280,7255000,09/01/16,FV590,G3188-001-108,0,1,33.4,1.297,48.6,62.0,0.293,12.10%,0.000,0.0,1.860,0.0,0.00,0.000,1563.5
18641280,7255000,09/01/16,FV591,G3188-001-108,0,1,33.4,1.278,47.5,59.5,0.284,14.18%,0.000,0.0,1.795,0.0,0.00,0.000,1565.4
18641280,7255000,09/01/16,FV592,G3188-001-108,0,1,32.6,1.257,48.1,60.9,0.287,13.01%,0.000,0.0,1.719,0.0,0.00,0.000,1564.7
18641280,7255000,09/06/16,FV594,G3188-001-108,0,1,33.1,1.286,48.9,62.3,0.294,12.15%,0.000,0.0,1.830,0.0,0.00,0.000,1563.5
18641280,7255000,09/06/16,FV595,G3188-001-108,0,1,31.9,1.299,46.8,57.7,0.274,16.35%,0.000,0.0,1.886,0.0,0.00,0.000,1568.7
18641280,7255000,09/05/16,FV596,G3188-001-108,0,1,32.4,1.334,50.1,64.3,0.303,10.58%,0.000,0.0,2.007,0.0,0.00,0.000,1572.0
18641280,7255000,09/06/16,FV597,G3188-001-108,0,1,31.8,1.305,48.8,62.5,0.291,11.18%,0.000,0.0,1.894,0.0,0.00,0.000,1569.4
18641280,7255000,09/06/16,FV598,G3188-001-108,0,1,33.1,1.307,49.1,62.9,0.296,10.95%,0.000,0.0,1.899,0.0,0.00,0.000,1566.5
18641280,7255000,09/06/16,FV600,G3188-001-108,0,1,41.4,1.309,44.2,57.2,0.282,11.31%,0.000,0.0,1.880,0.0,0.00,0.000,1565.9
18641280,7255000,09/06/16,FV601,G3188-001-108,0,1,33.5,1.292,47.8,60.6,0.288,12.93%,0.000,0.0,1.830,0.0,0.00,0.000,1564.8
18641280,7255000,09/07/16,FV602,G3188-001-108,0,1,33.3,1.283,47.9,60.6,0.287,12.91%,0.000,0.0,1.806,0.0,0.00,0.000,1567.4
18641280,7255000,09/01/16,FV603,G3188-001-108,0,1,43.3,1.284,38.4,48.4,0.247,14.65%,0.000,0.0,1.780,0.0,0.00,0.000,1558.1
18641280,7255000,09/01/16,FV604,G3188-001-108,0,1,37.1,1.267,47.2,60.9,0.293,11.12%,0.000,0.0,1.734,0.0,0.00,0.000,1564.1
18641280,7255000,09/01/16,FV605,G3188-001-108,0,1,35.0,1.289,48.0,61.5,0.293,11.35%,0.000,0.0,1.821,0.0,0.00,0.000,1563.6
18641280,7255000,09/01/16,FV606,G3188-001-108,0,1,36.2,1.285,47.1,60.8,0.291,11.18%,0.000,0.0,1.811,0.0,0.00,0.000,1565.6
18641280,7255000,09/01/16,FV607,G3188-001-108,0,1,36.0,1.285,46.3,59.1,0.284,12.20%,0.000,0.0,1.800,0.0,0.00,0.000,1566.7
18641280,7255000,09/01/16,FV608,G3188-001-108,0,1,33.3,1.283,47.6,60.8,0.286,11.41%,0.000,0.0,1.810,0.0,0.00,0.000,1566.7
18641280,7255000,09/06/16,FV609,G3188-001-108,0,1,33.0,1.297,47.2,60.6,0.284,11.14%,0.000,0.0,1.857,0.0,0.00,0.000,1569.0
18641280,7255000,09/06/16,FV610,G3188-001-108,0,1,33.0,1.286,47.7,61.2,0.288,11.17%,0.000,0.0,1.817,0.0,0.00,0.000,1567.5
18641280,7255000,09/06/16,FV611,G3188-001-108,0,1,33.9,1.285,47.4,61.0,0.288,10.86%,0.000,0.0,1.811,0.0,0.00,0.000,1566.5
18641280,7255000,09/06/16,FV613,G3188-001-108,0,1,34.5,1.272,47.3,60.9,0.288,10.93%,0.000,0.0,1.755,0.0,0.00,0.000,1566.8
18641280,7255000,09/06/16,FV615,G3188-001-108,0,1,33.2,1.266,46.8,60.3,0.283,10.71%,0.000,0.0,1.741,0.0,0.00,0.000,1571.5
18641280,7255000,09/06/16,FV617,G3188-001-108,0,1,35.2,1.267,47.8,61.9,0.293,10.32%,0.000,0.0,1.737,0.0,0.00,0.000,1565.7
18641280,7255000,09/05/16,FV618,G3188-001-108,0,1,34.4,1.289,48.2,62.4,0.296,10.03%,0.000,0.0,1.825,0.0,0.00,0.000,1570.3
18641280,7255000,09/05/16,FV620,G3188-001-108,0,1,41.5,1.295,44.5,58.5,0.288,9.19%,0.000,0.0,1.852,0.0,0.00,0.000,1572.7
18641280,7255000,09/05/16,FV631,G3188-001-108,0:05,1,47.3,1.251,41.0,54.9,0.277,8.05%,0.000,0.0,1.700,0.0,0.00,0.000,1577.2
18641280,7255000,09/08/16,FV631,G3188-001-108,0:05,1,46.2,1.226,44.3,60.0,0.298,6.59%,0.000,0.0,1.603,0.0,0.00,0.000,1572.4
18641280,7255000,09/05/16,FV632,G3188-001-108,0,1,39.2,1.250,45.7,60.3,0.292,8.18%,0.000,0.0,1.686,0.0,0.00,0.000,1574.6
18641280,7255000,09/05/16,FV656,G3188-001-108,0,1,43.3,1.271,35.7,46.7,0.233,10.21%,0.000,0.0,1.737,0.0,0.00,0.000,1571.6
18641280,7255000,09/05/16,FV662,G3188-001-108,0,1,33.1,1.297,47.7,61.5,0.290,10.31%,0.000,0.0,1.864,0.0,0.00,0.000,1573.0
18641280,7255000,09/05/16,FV663,G3188-001-108,0:5:4:4,1,48.5,1.311,32.4,41.8,0.219,12.26%,0.000,0.0,1.873,0.0,0.00,0.000,1569.4
18641280,7255000,09/08/16,FV663,G3188-001-108,0:05,1,46.2,1.285,36.4,48.1,0.242,8.88%,0.000,0.0,1.780,0.0,0.00,0.000,1568.0
